IdReview,IdCliente,IdProducto,Fecha,Comentario,Rating
W13626,C008,P003,2024-07-19,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W13627,C009,P017,2025-09-20,Gran relación calidad-precio. Muy recomendable.,5
W13628,C037,P018,2025-07-10,Pésima atención al cliente. No volvería a comprar.,5
W13629,C004,P014,2023-07-30,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13630,C029,P011,2025-10-30,"Calidad superior, muy contento. Muy recomendable.",2
W13631,C036,P012,2023-11-28,Satisface lo básico. OK.,3
W13632,C028,P013,2024-03-03,"Calidad superior, muy contento. Muy recomendable.",3
W13633,C011,P010,2025-12-08,Pésima atención al cliente. No volvería a comprar.,1
W13634,C028,P013,2023-08-05,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13635,C030,P013,2023-11-03,Satisface lo básico. OK.,3
W13636,C022,P005,2024-02-26,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13637,C036,P008,2025-05-21,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W13638,C029,P016,2024-09-16,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13639,C036,P010,2023-09-08,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13640,C006,P015,2023-07-01,"Es lo que esperaba, nada excepcional. OK.",3
W13641,C008,P005,2024-12-25,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W13642,C020,P013,2025-03-24,"Calidad superior, muy contento. Muy recomendable.",3
W13643,C028,P012,2023-05-13,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13644,C029,P016,2024-12-29,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13645,C029,P016,2025-05-11,"Información suficiente, sin mayor novedad. OK.",5
W13646,C029,P004,2024-04-11,"Producto recibido, cumple su función. OK.",4
W13647,C033,P014,2024-03-09,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13648,C024,P017,2025-01-02,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13649,C026,P003,2023-10-03,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W13650,C021,P008,2025-02-12,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13651,C002,P016,2023-10-04,Gran relación calidad-precio. Muy recomendable.,5
W13652,C019,P003,2025-12-25,Satisface lo básico. OK.,2
W13653,C012,P006,2024-07-03,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13654,C040,P019,2024-07-29,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13655,C003,P001,2025-08-06,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W13656,C015,P009,2025-08-25,"Producto recibido, cumple su función. OK.",4
W13657,C024,P015,2025-11-02,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W13658,C017,P011,2023-03-17,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W13659,C017,P012,2023-07-08,Satisface lo básico. OK.,3
W13660,C039,P017,2024-10-23,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13661,C031,P014,2024-04-03,"Información suficiente, sin mayor novedad. OK.",5
W13662,C008,P008,2025-06-21,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W13663,C034,P003,2023-11-12,Pésima atención al cliente. No volvería a comprar.,1
W13664,C016,P003,2024-04-19,Satisface lo básico. OK.,1
W13665,C021,P012,2025-10-08,Satisface lo básico. OK.,4
W13666,C024,P003,2024-12-14,"Producto recibido, cumple su función. OK.",1
W13667,C026,P003,2024-05-14,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13668,C029,P009,2024-06-26,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13669,C039,P011,2024-03-06,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W13670,C039,P004,2023-01-14,"Producto recibido, cumple su función. OK.",4
W13671,C005,P010,2025-03-22,Satisface lo básico. OK.,1
W13672,C008,P011,2024-01-10,"Calidad superior, muy contento. Muy recomendable.",3
W13673,C006,P006,2025-06-07,Gran relación calidad-precio. Muy recomendable.,3
W13674,C040,P019,2025-03-22,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13675,C029,P016,2024-06-25,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13676,C012,P020,2024-03-29,"Entrega correcta, sin comentarios adicionales. OK.",5
W13677,C031,P005,2025-10-19,"Producto recibido, cumple su función. OK.",4
W13678,C025,P010,2023-11-22,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W13679,C004,P009,2024-11-30,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13680,C019,P005,2023-09-22,"Calidad superior, muy contento. Muy recomendable.",1
W13681,C003,P009,2024-06-24,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W13682,C027,P017,2023-01-06,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13683,C037,P012,2024-11-15,"Producto recibido, cumple su función. OK.",2
W13684,C027,P009,2024-06-14,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W13685,C036,P004,2025-05-14,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13686,C011,P014,2025-12-25,"Información suficiente, sin mayor novedad. OK.",3
W13687,C001,P006,2025-01-20,Gran relación calidad-precio. Muy recomendable.,3
W13688,C010,P007,2025-11-15,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13689,C009,P001,2025-06-23,Satisface lo básico. OK.,4
W13690,C016,P008,2023-02-23,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W13691,C009,P002,2025-08-21,Gran relación calidad-precio. Muy recomendable.,1
W13692,C024,P014,2024-05-27,"No funciona como esperaba, decepcionado. No volvería a comprar.",5
W13693,C017,P008,2025-03-04,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13694,C031,P012,2023-09-26,Envío tardío y producto dañado. No volvería a comprar.,5
W13695,C039,P011,2025-01-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13696,C029,P016,2025-02-02,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13697,C020,P004,2025-03-03,"Calidad superior, muy contento. Muy recomendable.",1
W13698,C020,P008,2024-09-03,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W13699,C002,P005,2025-01-26,Gran relación calidad-precio. Muy recomendable.,2
W13700,C017,P011,2025-10-27,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W13701,C001,P009,2023-10-04,"Entrega correcta, sin comentarios adicionales. OK.",4
W13702,C019,P011,2024-07-04,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W13703,C033,P012,2023-01-22,"Información suficiente, sin mayor novedad. OK.",1
W13704,C034,P008,2025-12-06,"Es lo que esperaba, nada excepcional. OK.",5
W13705,C023,P020,2024-04-08,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13706,C016,P019,2024-03-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13707,C017,P009,2024-07-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13708,C012,P005,2025-06-24,"Calidad superior, muy contento. Muy recomendable.",2
W13709,C003,P002,2023-01-26,"Entrega correcta, sin comentarios adicionales. OK.",5
W13710,C001,P016,2025-01-12,Pésima atención al cliente. No volvería a comprar.,5
W13711,C010,P013,2024-07-26,"Calidad superior, muy contento. Muy recomendable.",3
W13712,C022,P006,2025-01-08,Gran relación calidad-precio. Muy recomendable.,3
W13713,C021,P009,2025-02-07,"Producto recibido, cumple su función. OK.",4
W13714,C030,P006,2023-06-28,"Entrega correcta, sin comentarios adicionales. OK.",2
W13715,C010,P017,2024-01-12,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13716,C004,P003,2025-07-04,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W13717,C025,P016,2025-04-18,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W13718,C009,P004,2023-10-02,"Calidad superior, muy contento. Muy recomendable.",1
W13719,C028,P014,2025-09-29,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13720,C037,P014,2025-03-27,Envío tardío y producto dañado. No volvería a comprar.,4
W13721,C004,P015,2025-02-20,Gran relación calidad-precio. Muy recomendable.,4
W13722,C001,P005,2023-08-04,Gran relación calidad-precio. Muy recomendable.,3
W13723,C039,P002,2025-05-27,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W13724,C026,P007,2023-05-17,"Producto recibido, cumple su función. OK.",3
W13725,C003,P003,2024-07-27,Pésima atención al cliente. No volvería a comprar.,2
W13726,C003,P018,2023-12-08,Envío tardío y producto dañado. No volvería a comprar.,3
W13727,C012,P009,2024-05-03,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13728,C033,P020,2025-09-24,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13729,C037,P010,2024-09-13,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W13730,C023,P014,2025-03-31,Envío tardío y producto dañado. No volvería a comprar.,4
W13731,C034,P012,2023-12-31,Satisface lo básico. OK.,4
W13732,C040,P006,2024-07-01,Envío tardío y producto dañado. No volvería a comprar.,4
W13733,C009,P005,2023-05-22,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13734,C038,P011,2024-01-04,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13735,C003,P002,2024-08-07,"No funciona como esperaba, decepcionado. No volvería a comprar.",1
W13736,C022,P002,2023-09-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W13737,C024,P012,2025-03-01,Satisface lo básico. OK.,4
W13738,C003,P004,2025-02-23,Envío tardío y producto dañado. No volvería a comprar.,5
W13739,C027,P005,2025-03-14,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13740,C026,P003,2024-09-30,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13741,C035,P016,2023-12-29,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13742,C035,P006,2023-07-28,"Información suficiente, sin mayor novedad. OK.",1
W13743,C026,P013,2024-09-25,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13744,C009,P005,2024-10-06,"Calidad superior, muy contento. Muy recomendable.",2
W13745,C017,P003,2024-09-15,Satisface lo básico. OK.,1
W13746,C030,P009,2025-03-13,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13747,C032,P004,2023-10-05,"Producto recibido, cumple su función. OK.",4
W13748,C012,P017,2023-08-15,Gran relación calidad-precio. Muy recomendable.,5
W13749,C015,P016,2025-09-07,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13750,C017,P016,2024-04-13,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13751,C012,P003,2024-11-23,"Producto recibido, cumple su función. OK.",1
W13752,C024,P007,2025-07-09,Pésima atención al cliente. No volvería a comprar.,4
W13753,C040,P002,2025-06-17,"Producto recibido, cumple su función. OK.",2
W13754,C019,P006,2023-06-09,Gran relación calidad-precio. Muy recomendable.,3
W13755,C024,P014,2025-06-28,"No funciona como esperaba, decepcionado. No volvería a comprar.",5
W13756,C009,P002,2024-04-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W13757,C035,P019,2024-05-21,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13758,C026,P002,2024-10-10,"No funciona como esperaba, decepcionado. No volvería a comprar.",1
W13759,C018,P016,2024-03-27,"Entrega correcta, sin comentarios adicionales. OK.",1
W13760,C040,P018,2024-01-13,Envío tardío y producto dañado. No volvería a comprar.,3
W13761,C001,P011,2024-07-31,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W13762,C023,P004,2025-09-09,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W13763,C016,P004,2023-04-23,"Calidad superior, muy contento. Muy recomendable.",1
W13764,C026,P002,2025-06-29,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13765,C029,P010,2025-01-04,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13766,C019,P017,2024-02-05,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13767,C039,P005,2024-02-08,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W13768,C037,P014,2024-02-26,"Información suficiente, sin mayor novedad. OK.",3
W13769,C013,P015,2023-06-09,Satisface lo básico. OK.,5
W13770,C034,P012,2023-09-16,Envío tardío y producto dañado. No volvería a comprar.,5
W13771,C030,P006,2025-10-07,"Entrega correcta, sin comentarios adicionales. OK.",2
W13772,C015,P002,2023-05-30,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13773,C035,P020,2023-04-22,"Entrega correcta, sin comentarios adicionales. OK.",5
W13774,C020,P017,2024-09-03,"Calidad superior, muy contento. Muy recomendable.",5
W13775,C011,P020,2023-09-15,Gran relación calidad-precio. Muy recomendable.,2
W13776,C031,P013,2025-09-12,"Calidad superior, muy contento. Muy recomendable.",3
W13777,C013,P011,2023-09-27,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W13778,C023,P015,2023-05-30,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13779,C028,P010,2025-08-09,"Entrega correcta, sin comentarios adicionales. OK.",2
W13780,C029,P009,2024-07-31,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W13781,C039,P014,2023-09-15,"Información suficiente, sin mayor novedad. OK.",3
W13782,C028,P009,2024-04-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13783,C021,P014,2024-09-30,"No funciona como esperaba, decepcionado. No volvería a comprar.",5
W13784,C037,P007,2025-08-09,"Información suficiente, sin mayor novedad. OK.",3
W13785,C039,P014,2024-10-02,Gran relación calidad-precio. Muy recomendable.,5
W13786,C030,P008,2024-11-18,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W13787,C022,P019,2025-01-19,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13788,C016,P009,2025-07-17,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13789,C031,P004,2025-11-01,"Producto recibido, cumple su función. OK.",2
W13790,C004,P008,2025-10-04,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13791,C022,P004,2024-07-22,"Producto recibido, cumple su función. OK.",2
W13792,C004,P003,2024-03-01,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13793,C019,P014,2024-11-28,"No funciona como esperaba, decepcionado. No volvería a comprar.",5
W13794,C017,P015,2025-01-31,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13795,C034,P010,2024-07-05,"Calidad superior, muy contento. Muy recomendable.",1
W13796,C025,P005,2024-11-19,Gran relación calidad-precio. Muy recomendable.,2
W13797,C038,P009,2023-04-24,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13798,C025,P003,2023-12-04,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W13799,C012,P018,2025-10-20,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13800,C010,P010,2024-09-14,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13801,C008,P011,2025-01-17,"Calidad superior, muy contento. Muy recomendable.",2
W13802,C019,P006,2024-06-15,"Calidad superior, muy contento. Muy recomendable.",5
W13803,C035,P010,2025-04-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13804,C005,P006,2025-09-04,"Información suficiente, sin mayor novedad. OK.",1
W13805,C027,P003,2023-07-15,Satisface lo básico. OK.,1
W13806,C019,P010,2023-06-25,"Calidad superior, muy contento. Muy recomendable.",1
W13807,C034,P012,2024-06-11,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13808,C033,P005,2023-10-22,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13809,C037,P015,2025-02-13,Satisface lo básico. OK.,5
W13810,C018,P005,2025-11-23,Gran relación calidad-precio. Muy recomendable.,5
W13811,C026,P003,2023-02-15,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W13812,C005,P006,2024-11-05,"Información suficiente, sin mayor novedad. OK.",1
W13813,C006,P013,2023-05-28,Satisface lo básico. OK.,4
W13814,C016,P012,2025-02-26,Pésima atención al cliente. No volvería a comprar.,5
W13815,C033,P005,2024-10-04,"Es lo que esperaba, nada excepcional. OK.",4
W13816,C008,P011,2023-06-22,"Calidad superior, muy contento. Muy recomendable.",3
W13817,C017,P005,2024-01-25,Gran relación calidad-precio. Muy recomendable.,1
W13818,C016,P009,2024-05-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13819,C029,P011,2024-06-09,"Calidad superior, muy contento. Muy recomendable.",2
W13820,C016,P010,2023-12-03,"Es lo que esperaba, nada excepcional. OK.",5
W13821,C011,P003,2023-04-19,"Es lo que esperaba, nada excepcional. OK.",4
W13822,C029,P013,2024-04-24,Satisface lo básico. OK.,3
W13823,C027,P017,2024-10-20,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13824,C002,P011,2023-03-11,"Es lo que esperaba, nada excepcional. OK.",3
W13825,C002,P005,2024-01-10,Gran relación calidad-precio. Muy recomendable.,3
W13826,C021,P001,2024-04-08,"Es lo que esperaba, nada excepcional. OK.",1
W13827,C006,P010,2023-09-10,"Es lo que esperaba, nada excepcional. OK.",5
W13828,C005,P013,2024-07-30,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13829,C037,P005,2025-05-07,Gran relación calidad-precio. Muy recomendable.,1
W13830,C027,P017,2023-11-05,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13831,C023,P015,2025-05-16,Satisface lo básico. OK.,5
W13832,C006,P013,2023-03-02,Satisface lo básico. OK.,3
W13833,C031,P008,2025-06-17,Satisface lo básico. OK.,1
W13834,C030,P015,2024-07-27,"Es lo que esperaba, nada excepcional. OK.",3
W13835,C020,P005,2025-11-26,Gran relación calidad-precio. Muy recomendable.,5
W13836,C019,P019,2024-08-28,"Entrega correcta, sin comentarios adicionales. OK.",2
W13837,C020,P002,2024-09-12,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W13838,C015,P010,2025-09-05,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13839,C022,P013,2025-06-26,Satisface lo básico. OK.,4
W13840,C038,P010,2025-05-24,"Es lo que esperaba, nada excepcional. OK.",5
W13841,C025,P016,2023-08-03,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13842,C021,P010,2025-06-16,Gran relación calidad-precio. Muy recomendable.,1
W13843,C013,P003,2025-08-12,Satisface lo básico. OK.,2
W13844,C019,P011,2023-09-18,"Calidad superior, muy contento. Muy recomendable.",2
W13845,C037,P008,2024-06-28,Satisface lo básico. OK.,1
W13846,C030,P014,2023-09-13,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13847,C032,P013,2024-05-24,"Entrega correcta, sin comentarios adicionales. OK.",4
W13848,C036,P012,2025-06-06,Satisface lo básico. OK.,3
W13849,C039,P007,2025-04-02,"Producto recibido, cumple su función. OK.",2
W13850,C024,P015,2025-09-23,Pésima atención al cliente. No volvería a comprar.,5
W13851,C005,P006,2023-05-25,Envío tardío y producto dañado. No volvería a comprar.,4
W13852,C039,P020,2024-12-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13853,C019,P010,2025-07-08,"Calidad superior, muy contento. Muy recomendable.",1
W13854,C035,P013,2023-04-22,Satisface lo básico. OK.,4
W13855,C012,P006,2024-06-13,Envío tardío y producto dañado. No volvería a comprar.,4
W13856,C035,P006,2023-08-27,Gran relación calidad-precio. Muy recomendable.,3
W13857,C017,P015,2025-02-18,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13858,C040,P006,2025-08-16,"Información suficiente, sin mayor novedad. OK.",1
W13859,C027,P015,2025-06-09,Gran relación calidad-precio. Muy recomendable.,4
W13860,C039,P009,2023-01-14,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13861,C015,P003,2023-12-30,Satisface lo básico. OK.,2
W13862,C024,P015,2023-05-06,Pésima atención al cliente. No volvería a comprar.,5
W13863,C009,P003,2024-01-11,"Producto recibido, cumple su función. OK.",5
W13864,C025,P005,2023-10-27,Gran relación calidad-precio. Muy recomendable.,2
W13865,C001,P009,2025-07-27,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13866,C026,P004,2025-08-26,Gran relación calidad-precio. Muy recomendable.,4
W13867,C034,P003,2024-01-07,"Producto recibido, cumple su función. OK.",5
W13868,C008,P011,2024-01-04,"Calidad superior, muy contento. Muy recomendable.",2
W13869,C028,P005,2025-07-11,"Calidad superior, muy contento. Muy recomendable.",2
W13870,C027,P008,2023-09-15,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13871,C011,P015,2024-03-05,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13872,C009,P013,2024-10-01,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13873,C040,P009,2023-12-14,"Producto recibido, cumple su función. OK.",4
W13874,C013,P010,2024-01-19,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13875,C012,P014,2023-11-30,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W13876,C023,P017,2024-08-18,"Calidad superior, muy contento. Muy recomendable.",5
W13877,C017,P015,2024-02-23,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13878,C013,P016,2025-04-25,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W13879,C023,P020,2025-07-31,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13880,C027,P016,2025-04-06,Gran relación calidad-precio. Muy recomendable.,5
W13881,C025,P003,2025-10-09,"Producto recibido, cumple su función. OK.",1
W13882,C024,P006,2023-01-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13883,C012,P002,2023-05-17,Satisface lo básico. OK.,1
W13884,C002,P018,2025-08-25,Pésima atención al cliente. No volvería a comprar.,2
W13885,C022,P005,2024-05-17,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13886,C036,P002,2024-05-16,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13887,C003,P017,2023-01-02,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13888,C029,P009,2024-07-10,"Información suficiente, sin mayor novedad. OK.",3
W13889,C038,P002,2023-04-22,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13890,C033,P009,2023-10-30,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13891,C012,P015,2023-06-17,Gran relación calidad-precio. Muy recomendable.,5
W13892,C040,P011,2023-04-21,"Calidad superior, muy contento. Muy recomendable.",2
W13893,C025,P012,2024-05-07,"Producto recibido, cumple su función. OK.",2
W13894,C019,P003,2025-03-20,"Producto recibido, cumple su función. OK.",1
W13895,C035,P016,2023-10-31,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13896,C021,P012,2023-04-02,Satisface lo básico. OK.,4
W13897,C022,P017,2024-05-11,"Información suficiente, sin mayor novedad. OK.",4
W13898,C025,P009,2023-12-20,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W13899,C008,P008,2024-12-28,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13900,C008,P004,2023-08-30,Envío tardío y producto dañado. No volvería a comprar.,5
W13901,C035,P018,2023-09-04,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13902,C030,P004,2024-07-06,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W13903,C023,P009,2024-11-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13904,C023,P011,2025-07-11,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W13905,C005,P008,2023-02-11,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W13906,C028,P005,2024-12-04,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13907,C040,P010,2023-02-10,"Entrega correcta, sin comentarios adicionales. OK.",2
W13908,C018,P013,2023-11-20,Satisface lo básico. OK.,3
W13909,C005,P002,2025-02-07,"Calidad superior, muy contento. Muy recomendable.",2
W13910,C029,P009,2023-04-21,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W13911,C017,P020,2024-09-22,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13912,C039,P013,2023-12-28,Satisface lo básico. OK.,3
W13913,C023,P019,2024-05-01,"Entrega correcta, sin comentarios adicionales. OK.",2
W13914,C022,P013,2025-05-06,Satisface lo básico. OK.,4
W13915,C002,P011,2024-11-15,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W13916,C018,P002,2023-09-25,Envío tardío y producto dañado. No volvería a comprar.,4
W13917,C039,P011,2025-06-17,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W13918,C024,P014,2023-05-21,"No funciona como esperaba, decepcionado. No volvería a comprar.",5
W13919,C040,P008,2023-02-01,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W13920,C002,P017,2024-07-23,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13921,C007,P018,2024-04-05,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13922,C019,P002,2023-01-06,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W13923,C016,P014,2024-01-23,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W13924,C006,P020,2023-06-15,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13925,C031,P005,2025-07-18,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W13926,C008,P008,2023-06-21,"Es lo que esperaba, nada excepcional. OK.",5
W13927,C038,P002,2024-05-17,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13928,C035,P002,2024-07-22,"No funciona como esperaba, decepcionado. No volvería a comprar.",1
W13929,C013,P002,2025-05-02,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W13930,C009,P013,2023-12-10,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13931,C027,P008,2025-11-05,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W13932,C040,P014,2025-11-18,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13933,C025,P016,2023-05-24,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W13934,C004,P004,2024-12-15,Envío tardío y producto dañado. No volvería a comprar.,5
W13935,C008,P011,2025-04-18,"Calidad superior, muy contento. Muy recomendable.",3
W13936,C007,P016,2023-09-24,Gran relación calidad-precio. Muy recomendable.,5
W13937,C011,P011,2024-01-26,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13938,C010,P007,2025-03-18,Pésima atención al cliente. No volvería a comprar.,4
W13939,C031,P004,2023-05-17,"Producto recibido, cumple su función. OK.",4
W13940,C010,P003,2024-07-02,"Entrega correcta, sin comentarios adicionales. OK.",5
W13941,C015,P003,2023-09-05,Pésima atención al cliente. No volvería a comprar.,1
W13942,C039,P020,2023-10-09,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13943,C033,P002,2025-01-08,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W13944,C040,P020,2023-02-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W13945,C009,P013,2023-12-05,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W13946,C036,P020,2025-11-18,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W13947,C035,P018,2025-03-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W13948,C039,P020,2025-06-21,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W13949,C007,P003,2024-06-30,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W13950,C033,P009,2023-07-30,"Entrega correcta, sin comentarios adicionales. OK.",4
W13951,C005,P015,2025-09-19,Satisface lo básico. OK.,5
